t,s,v,a,j
7.7140,10.8477,4.0827,-1.4000,0.0000
7.7150,10.8436,4.0813,-1.4000,0.0000
7.7160,10.8395,4.0799,-1.4000,0.0000
7.7170,10.8355,4.0785,-1.4000,0.0000
7.7180,10.8314,4.0771,-1.4000,0.0000
7.7190,10.8273,4.0757,-1.4000,0.0000
7.7200,10.8232,4.0743,-1.4000,0.0000
7.7210,10.8192,4.0729,-1.4000,0.0000
7.7220,10.8151,4.0715,-1.4000,0.0000
7.7230,10.8110,4.0701,-1.4000,0.0000
7.7240,10.8069,4.0687,-1.4000,0.0000
7.7250,10.8029,4.0673,-1.4000,0.0000
7.7260,10.7988,4.0659,-1.4000,0.0000
7.7270,10.7948,4.0645,-1.4000,0.0000
7.7280,10.7907,4.0631,-1.4000,0.0000
7.7290,10.7866,4.0617,-1.4000,0.0000
7.7300,10.7826,4.0603,-1.4000,0.0000
7.7310,10.7785,4.0589,-1.4000,0.0000
7.7320,10.7745,4.0575,-1.4000,0.0000
7.7330,10.7704,4.0561,-1.4000,0.0000
7.7340,10.7663,4.0547,-1.4000,0.0000
7.7350,10.7623,4.0533,-1.4000,0.0000
7.7360,10.7582,4.0519,-1.4000,0.0000
7.7370,10.7542,4.0505,-1.4000,0.0000
7.7380,10.7501,4.0491,-1.4000,0.0000
7.7390,10.7461,4.0477,-1.4000,0.0000
7.7400,10.7420,4.0463,-1.4000,0.0000
7.7410,10.7380,4.0449,-1.4000,0.0000
7.7420,10.7340,4.0435,-1.4000,0.0000
7.7430,10.7299,4.0421,-1.4000,0.0000
7.7440,10.7259,4.0407,-1.4000,0.0000
7.7450,10.7218,4.0393,-1.4000,0.0000
7.7460,10.7178,4.0379,-1.4000,0.0000
7.7470,10.7138,4.0365,-1.4000,0.0000
7.7480,10.7097,4.0351,-1.4000,0.0000
7.7490,10.7057,4.0337,-1.4000,0.0000
7.7500,10.7017,4.0323,-1.4000,0.0000
7.7510,10.6976,4.0309,-1.4000,0.0000
7.7520,10.6936,4.0295,-1.4000,0.0000
7.7530,10.6896,4.0281,-1.4000,0.0000
7.7540,10.6856,4.0267,-1.4000,0.0000
7.7550,10.6815,4.0253,-1.4000,0.0000
7.7560,10.6775,4.0239,-1.4000,0.0000
7.7570,10.6735,4.0225,-1.4000,0.0000
7.7580,10.6695,4.0211,-1.4000,0.0000
7.7590,10.6654,4.0197,-1.4000,0.0000
7.7600,10.6614,4.0183,-1.4000,0.0000
7.7610,10.6574,4.0169,-1.4000,0.0000
7.7620,10.6534,4.0155,-1.4000,0.0000
7.7630,10.6494,4.0141,-1.4000,0.0000
7.7640,10.6454,4.0127,-1.4000,0.0000
7.7650,10.6414,4.0113,-1.4000,0.0000
7.7660,10.6374,4.0099,-1.4000,0.0000
7.7670,10.6333,4.0085,-1.4000,0.0000
7.7680,10.6293,4.0071,-1.4000,0.0000
7.7690,10.6253,4.0057,-1.4000,0.0000
7.7700,10.6213,4.0043,-1.4000,0.0000
7.7710,10.6173,4.0029,-1.4000,0.0000
7.7720,10.6133,4.0015,-1.4000,0.0000
7.7730,10.6093,4.0001,-1.4000,0.0000
7.7740,10.6053,3.9987,-1.4000,0.0000
7.7750,10.6013,3.9973,-1.4000,0.0000
7.7760,10.5973,3.9959,-1.4000,0.0000
7.7770,10.5933,3.9945,-1.4000,0.0000
7.7780,10.5894,3.9931,-1.4000,0.0000
7.7790,10.5854,3.9917,-1.4000,0.0000
7.7800,10.5814,3.9903,-1.4000,0.0000
7.7810,10.5774,3.9889,-1.4000,0.0000
7.7820,10.5734,3.9875,-1.4000,0.0000
7.7830,10.5694,3.9861,-1.4000,0.0000
7.7840,10.5654,3.9847,-1.4000,0.0000
7.7850,10.5614,3.9833,-1.4000,0.0000
7.7860,10.5575,3.9819,-1.4000,0.0000
7.7870,10.5535,3.9805,-1.4000,0.0000
7.7880,10.5495,3.9791,-1.4000,0.0000
7.7890,10.5455,3.9777,-1.4000,0.0000
7.7900,10.5416,3.9763,-1.4000,0.0000
7.7910,10.5376,3.9749,-1.4000,0.0000
7.7920,10.5336,3.9735,-1.4000,0.0000
7.7930,10.5296,3.9721,-1.4000,0.0000
7.7940,10.5257,3.9707,-1.4000,0.0000
7.7950,10.5217,3.9693,-1.4000,0.0000
7.7960,10.5177,3.9679,-1.4000,0.0000
7.7970,10.5138,3.9665,-1.4000,0.0000
7.7980,10.5098,3.9651,-1.4000,0.0000
7.7990,10.5058,3.9637,-1.4000,0.0000
7.8000,10.5019,3.9623,-1.4000,0.0000
7.8010,10.4979,3.9609,-1.4000,0.0000
7.8020,10.4940,3.9595,-1.4000,0.0000
7.8030,10.4900,3.9581,-1.4000,0.0000
7.8040,10.4860,3.9567,-1.4000,0.0000
7.8050,10.4821,3.9553,-1.4000,0.0000
7.8060,10.4781,3.9539,-1.4000,0.0000
7.8070,10.4742,3.9525,-1.4000,0.0000
7.8080,10.4702,3.9511,-1.4000,0.0000
7.8090,10.4663,3.9497,-1.4000,0.0000
7.8100,10.4623,3.9483,-1.4000,0.0000
7.8110,10.4584,3.9469,-1.4000,0.0000
7.8120,10.4544,3.9455,-1.4000,0.0000
7.8130,10.4505,3.9441,-1.4000,0.0000
7.8140,10.4466,3.9427,-1.4000,0.0000
7.8150,10.4426,3.9413,-1.4000,0.0000
7.8160,10.4387,3.9399,-1.4000,0.0000
7.8170,10.4347,3.9385,-1.4000,0.0000
7.8180,10.4308,3.9371,-1.4000,0.0000
7.8190,10.4269,3.9357,-1.4000,0.0000
7.8200,10.4229,3.9343,-1.4000,0.0000
7.8210,10.4190,3.9329,-1.4000,0.0000
7.8220,10.4151,3.9315,-1.4000,0.0000
7.8230,10.4111,3.9301,-1.4000,0.0000
7.8240,10.4072,3.9287,-1.4000,0.0000
7.8250,10.4033,3.9273,-1.4000,0.0000
7.8260,10.3994,3.9259,-1.4000,0.0000
7.8270,10.3954,3.9245,-1.4000,0.0000
7.8280,10.3915,3.9231,-1.4000,0.0000
7.8290,10.3876,3.9217,-1.4000,0.0000
7.8300,10.3837,3.9203,-1.4000,0.0000
7.8310,10.3798,3.9189,-1.4000,0.0000
7.8320,10.3758,3.9175,-1.4000,0.0000
7.8330,10.3719,3.9161,-1.4000,0.0000
7.8340,10.3680,3.9147,-1.4000,0.0000
7.8350,10.3641,3.9133,-1.4000,0.0000
7.8360,10.3602,3.9119,-1.4000,0.0000
7.8370,10.3563,3.9105,-1.4000,0.0000
7.8380,10.3524,3.9091,-1.4000,0.0000
7.8390,10.3485,3.9077,-1.4000,0.0000
7.8400,10.3446,3.9063,-1.4000,0.0000
7.8410,10.3407,3.9049,-1.4000,0.0000
7.8420,10.3368,3.9035,-1.4000,0.0000
7.8430,10.3329,3.9021,-1.4000,0.0000
7.8440,10.3290,3.9007,-1.4000,0.0000
7.8450,10.3251,3.8993,-1.4000,0.0000
7.8460,10.3212,3.8979,-1.4000,0.0000
7.8470,10.3173,3.8965,-1.4000,0.0000
7.8480,10.3134,3.8951,-1.4000,0.0000
7.8490,10.3095,3.8937,-1.4000,0.0000
7.8500,10.3056,3.8923,-1.4000,0.0000
7.8510,10.3017,3.8909,-1.4000,0.0000
7.8520,10.2978,3.8895,-1.4000,0.0000
7.8530,10.2939,3.8881,-1.4000,0.0000
7.8540,10.2900,3.8867,-1.4000,0.0000
7.8550,10.2861,3.8853,-1.4000,0.0000
7.8560,10.2823,3.8839,-1.4000,0.0000
7.8570,10.2784,3.8825,-1.4000,0.0000
7.8580,10.2745,3.8811,-1.4000,0.0000
7.8590,10.2706,3.8797,-1.4000,0.0000
7.8600,10.2667,3.8783,-1.4000,0.0000
7.8610,10.2629,3.8769,-1.4000,0.0000
7.8620,10.2590,3.8755,-1.4000,0.0000
7.8630,10.2551,3.8741,-1.4000,0.0000
7.8640,10.2512,3.8727,-1.4000,0.0000
7.8650,10.2474,3.8713,-1.4000,0.0000
7.8660,10.2435,3.8699,-1.4000,0.0000
7.8670,10.2396,3.8685,-1.4000,0.0000
7.8680,10.2358,3.8671,-1.4000,0.0000
7.8690,10.2319,3.8657,-1.4000,0.0000
7.8700,10.2280,3.8643,-1.4000,0.0000
7.8710,10.2242,3.8629,-1.4000,0.0000
7.8720,10.2203,3.8615,-1.4000,0.0000
7.8730,10.2165,3.8601,-1.4000,0.0000
7.8740,10.2126,3.8587,-1.4000,0.0000
7.8750,10.2087,3.8573,-1.4000,0.0000
7.8760,10.2049,3.8559,-1.4000,0.0000
7.8770,10.2010,3.8545,-1.4000,0.0000
7.8780,10.1972,3.8531,-1.4000,0.0000
7.8790,10.1933,3.8517,-1.4000,0.0000
7.8800,10.1895,3.8503,-1.4000,0.0000
7.8810,10.1856,3.8489,-1.4000,0.0000
7.8820,10.1818,3.8475,-1.4000,0.0000
7.8830,10.1779,3.8461,-1.4000,0.0000
7.8840,10.1741,3.8447,-1.4000,0.0000
7.8850,10.1703,3.8433,-1.4000,0.0000
7.8860,10.1664,3.8419,-1.4000,0.0000
7.8870,10.1626,3.8405,-1.4000,0.0000
7.8880,10.1587,3.8391,-1.4000,0.0000
7.8890,10.1549,3.8377,-1.4000,0.0000
7.8900,10.1511,3.8363,-1.4000,0.0000
7.8910,10.1472,3.8349,-1.4000,0.0000
7.8920,10.1434,3.8335,-1.4000,0.0000
7.8930,10.1396,3.8321,-1.4000,0.0000
7.8940,10.1357,3.8307,-1.4000,0.0000
7.8950,10.1319,3.8293,-1.4000,0.0000
7.8960,10.1281,3.8279,-1.4000,0.0000
7.8970,10.1243,3.8265,-1.4000,0.0000
7.8980,10.1204,3.8251,-1.4000,0.0000
7.8990,10.1166,3.8237,-1.4000,0.0000
7.9000,10.1128,3.8223,-1.4000,0.0000
7.9010,10.1090,3.8209,-1.4000,0.0000
7.9020,10.1051,3.8195,-1.4000,0.0000
7.9030,10.1013,3.8181,-1.4000,0.0000
7.9040,10.0975,3.8167,-1.4000,0.0000
7.9050,10.0937,3.8153,-1.4000,0.0000
7.9060,10.0899,3.8139,-1.4000,0.0000
7.9070,10.0861,3.8125,-1.4000,0.0000
7.9080,10.0823,3.8111,-1.4000,0.0000
7.9090,10.0785,3.8097,-1.4000,0.0000
7.9100,10.0746,3.8083,-1.4000,0.0000
7.9110,10.0708,3.8069,-1.4000,0.0000
7.9120,10.0670,3.8055,-1.4000,0.0000
7.9130,10.0632,3.8041,-1.4000,0.0000
7.9140,10.0594,3.8027,-1.4000,0.0000
7.9150,10.0556,3.8013,-1.4000,0.0000
7.9160,10.0518,3.7999,-1.4000,0.0000
7.9170,10.0480,3.7985,-1.4000,0.0000
7.9180,10.0442,3.7971,-1.4000,0.0000
7.9190,10.0404,3.7957,-1.4000,0.0000
7.9200,10.0366,3.7943,-1.4000,0.0000
7.9210,10.0329,3.7929,-1.4000,0.0000
7.9220,10.0291,3.7915,-1.4000,0.0000
7.9230,10.0253,3.7901,-1.4000,0.0000
7.9240,10.0215,3.7887,-1.4000,0.0000
7.9250,10.0177,3.7873,-1.4000,0.0000
7.9260,10.0139,3.7859,-1.4000,0.0000
7.9270,10.0101,3.7845,-1.4000,0.0000
7.9280,10.0063,3.7831,-1.4000,0.0000
7.9290,10.0026,3.7817,-1.4000,0.0000
7.9300,9.9988,3.7803,-1.4000,0.0000
7.9310,9.9950,3.7789,-1.4000,0.0000
7.9320,9.9912,3.7775,-1.4000,0.0000
7.9330,9.9875,3.7761,-1.4000,0.0000
7.9340,9.9837,3.7747,-1.4000,0.0000
7.9350,9.9799,3.7733,-1.4000,0.0000
7.9360,9.9761,3.7719,-1.4000,0.0000
7.9370,9.9724,3.7705,-1.4000,0.0000
7.9380,9.9686,3.7691,-1.4000,0.0000
7.9390,9.9648,3.7677,-1.4000,0.0000
7.9400,9.9611,3.7663,-1.4000,0.0000
7.9410,9.9573,3.7649,-1.4000,0.0000
7.9420,9.9535,3.7635,-1.4000,0.0000
7.9430,9.9498,3.7621,-1.4000,0.0000
7.9440,9.9460,3.7607,-1.4000,0.0000
7.9450,9.9423,3.7593,-1.4000,0.0000
7.9460,9.9385,3.7579,-1.4000,0.0000
7.9470,9.9347,3.7565,-1.4000,0.0000
7.9480,9.9310,3.7551,-1.4000,0.0000
7.9490,9.9272,3.7537,-1.4000,0.0000
7.9500,9.9235,3.7523,-1.4000,0.0000
7.9510,9.9197,3.7509,-1.4000,0.0000
7.9520,9.9160,3.7495,-1.4000,0.0000
7.9530,9.9122,3.7481,-1.4000,0.0000
7.9540,9.9085,3.7467,-1.4000,0.0000
7.9550,9.9048,3.7453,-1.4000,0.0000
7.9560,9.9010,3.7439,-1.4000,0.0000
7.9570,9.8973,3.7425,-1.4000,0.0000
7.9580,9.8935,3.7411,-1.4000,0.0000
7.9590,9.8898,3.7397,-1.4000,0.0000
7.9600,9.8861,3.7383,-1.4000,0.0000
7.9610,9.8823,3.7369,-1.4000,0.0000
7.9620,9.8786,3.7355,-1.4000,0.0000
7.9630,9.8748,3.7341,-1.4000,0.0000
7.9640,9.8711,3.7327,-1.4000,0.0000
7.9650,9.8674,3.7313,-1.4000,0.0000
7.9660,9.8637,3.7299,-1.4000,0.0000
7.9670,9.8599,3.7285,-1.4000,0.0000
7.9680,9.8562,3.7271,-1.4000,0.0000
7.9690,9.8525,3.7257,-1.4000,0.0000
7.9700,9.8488,3.7243,-1.4000,0.0000
7.9710,9.8450,3.7229,-1.4000,0.0000
7.9720,9.8413,3.7215,-1.4000,0.0000
7.9730,9.8376,3.7201,-1.4000,0.0000
7.9740,9.8339,3.7187,-1.4000,0.0000
7.9750,9.8302,3.7173,-1.4000,0.0000
7.9760,9.8264,3.7159,-1.4000,0.0000
7.9770,9.8227,3.7145,-1.4000,0.0000
7.9780,9.8190,3.7131,-1.4000,0.0000
7.9790,9.8153,3.7117,-1.4000,0.0000
7.9800,9.8116,3.7103,-1.4000,0.0000
7.9810,9.8079,3.7089,-1.4000,0.0000
7.9820,9.8042,3.7075,-1.4000,0.0000
7.9830,9.8005,3.7061,-1.4000,0.0000
7.9840,9.7968,3.7047,-1.4000,0.0000
7.9850,9.7931,3.7033,-1.4000,0.0000
7.9860,9.7894,3.7019,-1.4000,0.0000
7.9870,9.7857,3.7005,-1.4000,0.0000
7.9880,9.7820,3.6991,-1.4000,0.0000
7.9890,9.7783,3.6977,-1.4000,0.0000
7.9900,9.7746,3.6963,-1.4000,0.0000
7.9910,9.7709,3.6949,-1.4000,0.0000
7.9920,9.7672,3.6935,-1.4000,0.0000
7.9930,9.7635,3.6921,-1.4000,0.0000
7.9940,9.7598,3.6907,-1.4000,0.0000
7.9950,9.7561,3.6893,-1.4000,0.0000
7.9960,9.7524,3.6879,-1.4000,0.0000
7.9970,9.7487,3.6865,-1.4000,0.0000
7.9980,9.7451,3.6851,-1.4000,0.0000
7.9990,9.7414,3.6837,-1.4000,0.0000
8.0000,9.7377,3.6823,-1.4000,0.0000
8.0010,9.7340,3.6809,-1.4000,0.0000
8.0020,9.7303,3.6795,-1.4000,0.0000
8.0030,9.7267,3.6781,-1.4000,0.0000
8.0040,9.7230,3.6767,-1.4000,0.0000
8.0050,9.7193,3.6753,-1.4000,0.0000
8.0060,9.7156,3.6739,-1.4000,0.0000
8.0070,9.7120,3.6725,-1.4000,0.0000
8.0080,9.7083,3.6711,-1.4000,0.0000
8.0090,9.7046,3.6697,-1.4000,0.0000
8.0100,9.7010,3.6683,-1.4000,0.0000
8.0110,9.6973,3.6669,-1.4000,0.0000
8.0120,9.6936,3.6655,-1.4000,0.0000
8.0130,9.6900,3.6641,-1.4000,0.0000
8.0140,9.6863,3.6627,-1.4000,0.0000
8.0150,9.6826,3.6613,-1.4000,0.0000
8.0160,9.6790,3.6599,-1.4000,0.0000
8.0170,9.6753,3.6585,-1.4000,0.0000
8.0180,9.6717,3.6571,-1.4000,0.0000
8.0190,9.6680,3.6557,-1.4000,0.0000
8.0200,9.6644,3.6543,-1.4000,0.0000
8.0210,9.6607,3.6529,-1.4000,0.0000
8.0220,9.6571,3.6515,-1.4000,0.0000
8.0230,9.6534,3.6501,-1.4000,0.0000
8.0240,9.6498,3.6487,-1.4000,0.0000
8.0250,9.6461,3.6473,-1.4000,0.0000
8.0260,9.6425,3.6459,-1.4000,0.0000
8.0270,9.6388,3.6445,-1.4000,0.0000
8.0280,9.6352,3.6431,-1.4000,0.0000
8.0290,9.6315,3.6417,-1.4000,0.0000
8.0300,9.6279,3.6403,-1.4000,0.0000
8.0310,9.6243,3.6389,-1.4000,0.0000
8.0320,9.6206,3.6375,-1.4000,0.0000
8.0330,9.6170,3.6361,-1.4000,0.0000
8.0340,9.6134,3.6347,-1.4000,0.0000
8.0350,9.6097,3.6333,-1.4000,0.0000
8.0360,9.6061,3.6319,-1.4000,0.0000
8.0370,9.6025,3.6305,-1.4000,0.0000
8.0380,9.5988,3.6291,-1.4000,0.0000
8.0390,9.5952,3.6277,-1.4000,0.0000
8.0400,9.5916,3.6263,-1.4000,0.0000
8.0410,9.5880,3.6249,-1.4000,0.0000
8.0420,9.5843,3.6235,-1.4000,0.0000
8.0430,9.5807,3.6221,-1.4000,0.0000
8.0440,9.5771,3.6207,-1.4000,0.0000
8.0450,9.5735,3.6193,-1.4000,0.0000
8.0460,9.5699,3.6179,-1.4000,0.0000
8.0470,9.5662,3.6165,-1.4000,0.0000
8.0480,9.5626,3.6151,-1.4000,0.0000
8.0490,9.5590,3.6137,-1.4000,0.0000
8.0500,9.5554,3.6123,-1.4000,0.0000
8.0510,9.5518,3.6109,-1.4000,0.0000
8.0520,9.5482,3.6095,-1.4000,0.0000
8.0530,9.5446,3.6081,-1.4000,0.0000
8.0540,9.5410,3.6067,-1.4000,0.0000
8.0550,9.5374,3.6053,-1.4000,0.0000
8.0560,9.5338,3.6039,-1.4000,0.0000
8.0570,9.5302,3.6025,-1.4000,0.0000
8.0580,9.5266,3.6011,-1.4000,0.0000
8.0590,9.5230,3.5997,-1.4000,0.0000
8.0600,9.5194,3.5983,-1.4000,0.0000
8.0610,9.5158,3.5969,-1.4000,0.0000
8.0620,9.5122,3.5955,-1.4000,0.0000
8.0630,9.5086,3.5941,-1.4000,0.0000
8.0640,9.5050,3.5927,-1.4000,0.0000
8.0650,9.5014,3.5913,-1.4000,0.0000
8.0660,9.4978,3.5899,-1.4000,0.0000
8.0670,9.4942,3.5885,-1.4000,0.0000
8.0680,9.4906,3.5871,-1.4000,0.0000
8.0690,9.4870,3.5857,-1.4000,0.0000
8.0700,9.4835,3.5843,-1.4000,0.0000
8.0710,9.4799,3.5829,-1.4000,0.0000
8.0720,9.4763,3.5815,-1.4000,0.0000
8.0730,9.4727,3.5801,-1.4000,0.0000
8.0740,9.4691,3.5787,-1.4000,0.0000
8.0750,9.4656,3.5773,-1.4000,0.0000
8.0760,9.4620,3.5759,-1.4000,0.0000
8.0770,9.4584,3.5745,-1.4000,0.0000
8.0780,9.4548,3.5731,-1.4000,0.0000
8.0790,9.4513,3.5717,-1.4000,0.0000
8.0800,9.4477,3.5703,-1.4000,0.0000
8.0810,9.4441,3.5689,-1.4000,0.0000
8.0820,9.4406,3.5675,-1.4000,0.0000
8.0830,9.4370,3.5661,-1.4000,0.0000
8.0840,9.4334,3.5647,-1.4000,0.0000
8.0850,9.4299,3.5633,-1.4000,0.0000
8.0860,9.4263,3.5619,-1.4000,0.0000
8.0870,9.4228,3.5605,-1.4000,0.0000
8.0880,9.4192,3.5591,-1.4000,0.0000
8.0890,9.4156,3.5577,-1.4000,0.0000
8.0900,9.4121,3.5563,-1.4000,0.0000
8.0910,9.4085,3.5549,-1.4000,0.0000
8.0920,9.4050,3.5535,-1.4000,0.0000
8.0930,9.4014,3.5521,-1.4000,0.0000
8.0940,9.3979,3.5507,-1.4000,0.0000
8.0950,9.3943,3.5493,-1.4000,0.0000
8.0960,9.3908,3.5479,-1.4000,0.0000
8.0970,9.3872,3.5465,-1.4000,0.0000
8.0980,9.3837,3.5451,-1.4000,0.0000
8.0990,9.3801,3.5437,-1.4000,0.0000
8.1000,9.3766,3.5423,-1.4000,0.0000
8.1010,9.3731,3.5409,-1.4000,0.0000
8.1020,9.3695,3.5395,-1.4000,0.0000
8.1030,9.3660,3.5381,-1.4000,0.0000
8.1040,9.3625,3.5367,-1.4000,0.0000
8.1050,9.3589,3.5353,-1.4000,0.0000
8.1060,9.3554,3.5339,-1.4000,0.0000
8.1070,9.3519,3.5325,-1.4000,0.0000
8.1080,9.3483,3.5311,-1.4000,0.0000
8.1090,9.3448,3.5297,-1.4000,0.0000
8.1100,9.3413,3.5283,-1.4000,0.0000
8.1110,9.3377,3.5269,-1.4000,0.0000
8.1120,9.3342,3.5255,-1.4000,0.0000
8.1130,9.3307,3.5241,-1.4000,0.0000
8.1140,9.3272,3.5227,-1.4000,0.0000
8.1150,9.3236,3.5213,-1.4000,0.0000
8.1160,9.3201,3.5199,-1.4000,0.0000
8.1170,9.3166,3.5185,-1.4000,0.0000
8.1180,9.3131,3.5171,-1.4000,0.0000
8.1190,9.3096,3.5157,-1.4000,0.0000
8.1200,9.3061,3.5143,-1.4000,0.0000
8.1210,9.3026,3.5129,-1.4000,0.0000
8.1220,9.2990,3.5115,-1.4000,0.0000
8.1230,9.2955,3.5101,-1.4000,0.0000
8.1240,9.2920,3.5087,-1.4000,0.0000
8.1250,9.2885,3.5073,-1.4000,0.0000
8.1260,9.2850,3.5059,-1.4000,0.0000
8.1270,9.2815,3.5045,-1.4000,0.0000
8.1280,9.2780,3.5031,-1.4000,0.0000
8.1290,9.2745,3.5017,-1.4000,0.0000
8.1300,9.2710,3.5003,-1.4000,0.0000
8.1310,9.2675,3.4989,-1.4000,0.0000
8.1320,9.2640,3.4975,-1.4000,0.0000
8.1330,9.2605,3.4961,-1.4000,0.0000
8.1340,9.2570,3.4947,-1.4000,0.0000
8.1350,9.2535,3.4933,-1.4000,0.0000
8.1360,9.2500,3.4919,-1.4000,0.0000
8.1370,9.2465,3.4905,-1.4000,0.0000
8.1380,9.2431,3.4891,-1.4000,0.0000
8.1390,9.2396,3.4877,-1.4000,0.0000
8.1400,9.2361,3.4863,-1.4000,0.0000
8.1410,9.2326,3.4849,-1.4000,0.0000
8.1420,9.2291,3.4835,-1.4000,0.0000
8.1430,9.2256,3.4821,-1.4000,0.0000
8.1440,9.2222,3.4807,-1.4000,0.0000
8.1450,9.2187,3.4793,-1.4000,0.0000
8.1460,9.2152,3.4779,-1.4000,0.0000
8.1470,9.2117,3.4765,-1.4000,0.0000
8.1480,9.2083,3.4751,-1.4000,0.0000
8.1490,9.2048,3.4737,-1.4000,0.0000
8.1500,9.2013,3.4723,-1.4000,0.0000
8.1510,9.1978,3.4709,-1.4000,0.0000
8.1520,9.1944,3.4695,-1.4000,0.0000
8.1530,9.1909,3.4681,-1.4000,0.0000
8.1540,9.1874,3.4667,-1.4000,0.0000
8.1550,9.1840,3.4653,-1.4000,0.0000
8.1560,9.1805,3.4639,-1.4000,0.0000
8.1570,9.1770,3.4625,-1.4000,0.0000
8.1580,9.1736,3.4611,-1.4000,0.0000
8.1590,9.1701,3.4597,-1.4000,0.0000
8.1600,9.1667,3.4583,-1.4000,0.0000
8.1610,9.1632,3.4569,-1.4000,0.0000
8.1620,9.1598,3.4555,-1.4000,0.0000
8.1630,9.1563,3.4541,-1.4000,0.0000
8.1640,9.1529,3.4527,-1.4000,0.0000
8.1650,9.1494,3.4513,-1.4000,0.0000
8.1660,9.1460,3.4499,-1.4000,0.0000
8.1670,9.1425,3.4485,-1.4000,0.0000
8.1680,9.1391,3.4471,-1.4000,0.0000
8.1690,9.1356,3.4457,-1.4000,0.0000
8.1700,9.1322,3.4443,-1.4000,0.0000
8.1710,9.1287,3.4429,-1.4000,0.0000
8.1720,9.1253,3.4415,-1.4000,0.0000
8.1730,9.1218,3.4401,-1.4000,0.0000
8.1740,9.1184,3.4387,-1.4000,0.0000
8.1750,9.1150,3.4373,-1.4000,0.0000
8.1760,9.1115,3.4359,-1.4000,0.0000
8.1770,9.1081,3.4345,-1.4000,0.0000
8.1780,9.1047,3.4331,-1.4000,0.0000
8.1790,9.1012,3.4317,-1.4000,0.0000
8.1800,9.0978,3.4303,-1.4000,0.0000
8.1810,9.0944,3.4289,-1.4000,0.0000
8.1820,9.0910,3.4275,-1.4000,0.0000
8.1830,9.0875,3.4261,-1.4000,0.0000
8.1840,9.0841,3.4247,-1.4000,0.0000
8.1850,9.0807,3.4233,-1.4000,0.0000
8.1860,9.0773,3.4219,-1.4000,0.0000
8.1870,9.0738,3.4205,-1.4000,0.0000
8.1880,9.0704,3.4191,-1.4000,0.0000
8.1890,9.0670,3.4177,-1.4000,0.0000
8.1900,9.0636,3.4163,-1.4000,0.0000
8.1910,9.0602,3.4149,-1.4000,0.0000
8.1920,9.0568,3.4135,-1.4000,0.0000
8.1930,9.0534,3.4121,-1.4000,0.0000
8.1940,9.0499,3.4107,-1.4000,0.0000
8.1950,9.0465,3.4093,-1.4000,0.0000
8.1960,9.0431,3.4079,-1.4000,0.0000
8.1970,9.0397,3.4065,-1.4000,0.0000
8.1980,9.0363,3.4051,-1.4000,0.0000
8.1990,9.0329,3.4037,-1.4000,0.0000
8.2000,9.0295,3.4023,-1.4000,0.0000
8.2010,9.0261,3.4009,-1.4000,0.0000
8.2020,9.0227,3.3995,-1.4000,0.0000
8.2030,9.0193,3.3981,-1.4000,0.0000
8.2040,9.0159,3.3967,-1.4000,0.0000
8.2050,9.0125,3.3953,-1.4000,0.0000
8.2060,9.0091,3.3939,-1.4000,0.0000
8.2070,9.0057,3.3925,-1.4000,0.0000
8.2080,9.0024,3.3911,-1.4000,0.0000
8.2090,8.9990,3.3897,-1.4000,0.0000
8.2100,8.9956,3.3883,-1.4000,0.0000
8.2110,8.9922,3.3869,-1.4000,0.0000
8.2120,8.9888,3.3855,-1.4000,0.0000
8.2130,8.9854,3.3841,-1.4000,0.0000
8.2140,8.9820,3.3827,-1.4000,0.0000
8.2150,8.9787,3.3813,-1.4000,0.0000
8.2160,8.9753,3.3799,-1.4000,0.0000
8.2170,8.9719,3.3785,-1.4000,0.0000
8.2180,8.9685,3.3771,-1.4000,0.0000
8.2190,8.9652,3.3757,-1.4000,0.0000
8.2200,8.9618,3.3743,-1.4000,0.0000
8.2210,8.9584,3.3729,-1.4000,0.0000
8.2220,8.9550,3.3715,-1.4000,0.0000
8.2230,8.9517,3.3701,-1.4000,0.0000
8.2240,8.9483,3.3687,-1.4000,0.0000
8.2250,8.9449,3.3673,-1.4000,0.0000
8.2260,8.9416,3.3659,-1.4000,0.0000
8.2270,8.9382,3.3645,-1.4000,0.0000
8.2280,8.9348,3.3631,-1.4000,0.0000
8.2290,8.9315,3.3617,-1.4000,0.0000
8.2300,8.9281,3.3603,-1.4000,0.0000
8.2310,8.9248,3.3589,-1.4000,0.0000
8.2320,8.9214,3.3575,-1.4000,0.0000
8.2330,8.9180,3.3561,-1.4000,0.0000
8.2340,8.9147,3.3547,-1.4000,0.0000
8.2350,8.9113,3.3533,-1.4000,0.0000
8.2360,8.9080,3.3519,-1.4000,0.0000
8.2370,8.9046,3.3505,-1.4000,0.0000
8.2380,8.9013,3.3491,-1.4000,0.0000
8.2390,8.8979,3.3477,-1.4000,0.0000
8.2400,8.8946,3.3463,-1.4000,0.0000
8.2410,8.8913,3.3449,-1.4000,0.0000
8.2420,8.8879,3.3435,-1.4000,0.0000
8.2430,8.8846,3.3421,-1.4000,0.0000
8.2440,8.8812,3.3407,-1.4000,0.0000
8.2450,8.8779,3.3393,-1.4000,0.0000
8.2460,8.8746,3.3379,-1.4000,0.0000
8.2470,8.8712,3.3365,-1.4000,0.0000
8.2480,8.8679,3.3351,-1.4000,0.0000
8.2490,8.8646,3.3337,-1.4000,0.0000
8.2500,8.8612,3.3323,-1.4000,0.0000
8.2510,8.8579,3.3309,-1.4000,0.0000
